id,label,weight,overview.main_BasicBlock_55_353,overview.main_BasicBlock_38_112,overview.main_BasicBlock_45_206,overview.modExp_BasicBlock_9_28,overview.main_BasicBlock_37_98,overview.main_BasicBlock_41_150,overview.modExp_BasicBlock_23_148,overview.main_BasicBlock_34_63,overview.main_BasicBlock_65_437,overview.modExp_BasicBlock_6_0,overview.main_BasicBlock_30_278,overview.modExp_BasicBlock_12_60,overview.main_BasicBlock_32_46,overview.main_BasicBlock_28_0,overview.main_BasicBlock_40_132,overview.main_BasicBlock_46_225,overview.modExp_BasicBlock_18_110,overview.main_BasicBlock_46_245,overview.main_BasicBlock_57_371,overview.modExp_BasicBlock_11_46,overview.main_BasicBlock_53_333,overview.main_BasicBlock_47_262,overview.modExp_BasicBlock_7_13,overview.main_BasicBlock_30_21,overview.main_BasicBlock_36_79,overview.main_BasicBlock_51_308,overview.main_BasicBlock_51_295,overview.modExp_BasicBlock_16_95,overview.modExp_BasicBlock_21_130,overview.main_BasicBlock_44_169,overview.modExp_BasicBlock_14_76,overview.main_BasicBlock_44_189
1.0y+5950.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+5960.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5970.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+5980.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+5990.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6000.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6010.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6020.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6030.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6040.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6050.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6060.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6070.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6080.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6090.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6100.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6110.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6120.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6130.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6140.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6150.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6160.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6170.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6180.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6190.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6200.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6210.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6220.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6230.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6240.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6250.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6260.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6270.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6280.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6290.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6300.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6310.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6320.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6330.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6340.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6350.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6360.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6370.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6380.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+6390.0,2,100,0.4,0,0,10,0,0,1,0,0.4,1,0,0.9y+15.6,0,0,0,0,0.9y+13.6,0,1,2,0.4,0,11,0,0,0,0,2.0y+0.0,10,0,0.9y+13.6,0
1.0y+6400.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6410.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6420.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6430.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6440.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6450.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6460.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6470.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6480.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6490.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6500.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6510.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6520.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6530.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6540.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6550.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6560.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6570.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6580.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6590.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6600.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6610.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6620.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6630.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6640.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6650.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6660.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6670.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6680.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6690.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6700.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6710.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+6720.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6730.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6740.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6750.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6760.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6770.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6780.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6790.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6800.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6810.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6820.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6830.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6840.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6850.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6860.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6870.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+6880.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6890.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6900.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6910.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6920.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6930.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6940.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6950.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+6960.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6970.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+6980.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+6990.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7000.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7010.0,7,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.1y+54.6,0,0,0,0,3.1y+47.6,0,1,7,0.4,0,11,0,0,0,0,7.0y+0.0,10,0,3.1y+47.6,0
1.0y+7020.0,8,100,0.4,0,0,10,0,0,1,0,0.4,1,0,3.5y+62.4,0,0,0,0,3.5y+54.4,0,1,8,0.4,0,11,0,0,0,0,8.0y+0.0,10,0,3.5y+54.4,0
1.0y+7030.0,3,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.3y+23.4,0,0,0,0,1.3y+20.4,0,1,3,0.4,0,11,0,0,0,0,3.0y+0.0,10,0,1.3y+20.4,0
1.0y+7040.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7050.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7060.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7070.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7080.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7090.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7100.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
1.0y+7110.0,4,100,0.4,0,0,10,0,0,1,0,0.4,1,0,1.7y+31.2,0,0,0,0,1.7y+27.2,0,1,4,0.4,0,11,0,0,0,0,4.0y+0.0,10,0,1.7y+27.2,0
1.0y+7120.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7130.0,5,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.2y+39.0,0,0,0,0,2.2y+34.0,0,1,5,0.4,0,11,0,0,0,0,5.0y+0.0,10,0,2.2y+34.0,0
1.0y+7140.0,6,100,0.4,0,0,10,0,0,1,0,0.4,1,0,2.6y+46.8,0,0,0,0,2.6y+40.8,0,1,6,0.4,0,11,0,0,0,0,6.0y+0.0,10,0,2.6y+40.8,0
